Time,Sensor,x,y,z
0.325,LAnk,0.091303048,2.020490745,0.158861341
0.334,RHip,2.219833564,29,0.23540856
0.334,RKne,1.557080925,14.74445392,0.279527559
0.334,RAnk,0.334708849,2.1,0.240353698
0.334,LHip,0.466677503,28.18451613,0.165970772
0.334,LKne,1.755130229,14.84511278,0.233400402
0.334,LAnk,0.091303048,2.020490745,0.158861341
0.343,RHip,2.219833564,29,0.23540856
0.343,RKne,1.557080925,14.74445392,0.279527559
0.343,RAnk,0.334708849,2.1,0.240353698
0.343,LHip,0.466677503,28.18451613,0.165970772
0.343,LKne,1.675217048,14.84285714,0.235915493
0.343,LAnk,0.091303048,2.02057684,0.158402204
0.352,RHip,2.219833564,29,0.23540856
0.352,RKne,1.596820809,14.7440273,0.279527559
0.352,RAnk,0.334938102,2.1,0.239549839
0.352,LHip,0.466677503,28.18451613,0.165970772
0.352,LKne,1.675217048,14.84285714,0.235915493
0.352,LAnk,0.091303048,2.02057684,0.158402204
0.36,RHip,2.210298197,29,0.23540856
0.36,RKne,1.596820809,14.7440273,0.279527559
0.36,RAnk,0.334938102,2.1,0.239549839
0.36,LHip,0.448797139,28.11225806,0.167014614
0.36,LKne,1.675217048,14.84285714,0.235915493
0.36,LAnk,0.091303048,2.02057684,0.158402204
0.369,RHip,2.210298197,29,0.23540856
0.369,RKne,1.596820809,14.7440273,0.279527559
0.369,RAnk,0.334938102,2.1,0.239549839
0.369,LHip,0.448797139,28.11225806,0.167014614
0.369,LKne,1.761049724,14.84135338,0.234909457
0.369,LAnk,0.091452481,2.02057684,0.158402204
0.377,RHip,2.210298197,29,0.23540856
0.377,RKne,1.690751445,14.71715017,0.270997375
0.377,RAnk,0.334938102,2.1,0.237138264
0.377,LHip,0.448797139,28.11225806,0.167014614
0.377,LKne,1.761049724,14.84135338,0.234909457
0.377,LAnk,0.091452481,2.02057684,0.158402204
0.386,RHip,2.217926491,29,0.232814527
0.386,RKne,1.690751445,14.71715017,0.270997375
0.386,RAnk,0.334938102,2.1,0.237138264
0.386,LHip,0.438068921,28.12258065,0.170146138
0.386,LKne,1.761049724,14.84135338,0.234909457
0.386,LAnk,0.091452481,2.02057684,0.158402204
0.395,RHip,2.217926491,29,0.232814527
0.395,RKne,1.690751445,14.71715017,0.270997375
0.395,RAnk,0.334938102,2.1,0.237138264
0.395,LHip,0.438068921,28.12258065,0.170146138
0.395,LKne,1.749210734,14.84210526,0.233903421
0.395,LAnk,0.091452481,2.020490745,0.159320478
0.403,RHip,2.217926491,29,0.232814527
0.403,RKne,1.64017341,14.68643345,0.276902887
0.403,RAnk,0.333104081,2.1,0.236334405
0.403,LHip,0.438068921,28.12258065,0.170146138
0.403,LKne,1.749210734,14.84210526,0.233903421
0.403,LAnk,0.091452481,2.020490745,0.159320478
0.412,RHip,2.208391123,29,0.232166018
0.412,RKne,1.64017341,14.68643345,0.276902887
0.412,RAnk,0.333104081,2.1,0.236334405
0.412,LHip,0.432704811,28.18451613,0.171189979
0.412,LKne,1.749210734,14.84210526,0.233903421
0.412,LAnk,0.091452481,2.020490745,0.159320478
0.42,RHip,2.208391123,29,0.232166018
0.42,RKne,1.64017341,14.68643345,0.276902887
0.42,RAnk,0.333104081,2.1,0.236334405
0.42,LHip,0.432704811,28.18451613,0.171189979
0.42,LKne,1.704814522,14.83984962,0.232897384
0.42,LAnk,0.091303048,2.020533793,0.159779614
0.429,RHip,2.208391123,29,0.232166018
0.429,RKne,1.470375723,14.75469283,0.283464567
0.429,RAnk,0.336084365,2.1,0.223472669
0.429,LHip,0.432704811,28.18451613,0.171189979
0.429,LKne,1.704814522,14.83984962,0.232897384
0.429,LAnk,0.091303048,2.020533793,0.159779614
0.438,RHip,2.193134535,29,0.230869001
0.438,RKne,1.470375723,14.75469283,0.283464567
0.438,RAnk,0.336084365,2.1,0.223472669
0.438,LHip,0.434492848,28.13290323,0.169102296
0.438,LKne,1.704814522,14.83984962,0.232897384
0.438,LAnk,0.091303048,2.020533793,0.159779614
0.446,RHip,2.193134535,29,0.230869001
0.446,RKne,1.470375723,14.75469283,0.283464567
0.446,RAnk,0.336084365,2.1,0.223472669
0.446,LHip,0.434492848,28.13290323,0.169102296
0.446,LKne,1.713693765,14.84210526,0.235915493
0.446,LAnk,0.091601913,2.020447697,0.158861341
0.455,RHip,2.193134535,29,0.230869001
0.455,RKne,1.669075145,14.73634812,0.265091864
0.455,RAnk,0.334708849,2.1,0.233118971
0.455,LHip,0.434492848,28.13290323,0.169102296
0.455,LKne,1.713693765,14.84210526,0.235915493
0.455,LAnk,0.091601913,2.020447697,0.158861341
0.463,RHip,2.183599168,29,0.23151751
0.463,RKne,1.669075145,14.73634812,0.265091864
0.463,RAnk,0.334708849,2.1,0.233118971
0.463,LHip,0.436280884,28.24645161,0.168058455
0.463,LKne,1.713693765,14.84210526,0.235915493
0.463,LAnk,0.091601913,2.020447697,0.158861341
0.473,RHip,2.183599168,29,0.23151751
0.473,RKne,1.669075145,14.73634812,0.265091864
0.473,RAnk,0.334708849,2.1,0.233118971
0.473,LHip,0.436280884,28.24645161,0.168058455
0.473,LKne,1.687056038,14.84511278,0.239939638
0.473,LAnk,0.091601913,2.020490745,0.159779614
0.481,RHip,2.183599168,29,0.23151751
0.481,RKne,1.477601156,14.7640785,0.287401575
0.481,RAnk,0.335396607,2.1,0.240353698
0.481,LHip,0.436280884,28.24645161,0.168058455
0.481,LKne,1.687056038,14.84511278,0.239939638
0.481,LAnk,0.091601913,2.020490745,0.159779614
0.49,RHip,2.191227462,29,0.230869001
0.49,RKne,1.477601156,14.7640785,0.287401575
0.49,RAnk,0.335396607,2.1,0.240353698
0.49,LHip,0.436280884,28.22580645,0.168580376
0.49,LKne,1.687056038,14.84511278,0.239939638
0.49,LAnk,0.091601913,2.020490745,0.159779614
0.498,RHip,2.191227462,29,0.230869001
0.498,RKne,1.477601156,14.7640785,0.287401575
0.498,RAnk,0.335396607,2.1,0.240353698
0.498,LHip,0.436280884,28.22580645,0.168580376
0.498,LKne,1.766969219,14.8406015,0.243963783
0.498,LAnk,0.091751345,2.020447697,0.159779614
0.507,RHip,2.191227462,29,0.230869001
0.507,RKne,1.593208092,14.74573379,0.290026247
0.507,RAnk,0.334938102,2.1,0.245176849
0.507,LHip,0.436280884,28.22580645,0.168580376
0.507,LKne,1.766969219,14.8406015,0.243963783
0.507,LAnk,0.091751345,2.020447697,0.159779614
0.516,RHip,2.195041609,29,0.226329442
0.516,RKne,1.593208092,14.74573379,0.290026247
0.516,RAnk,0.334938102,2.1,0.245176849
0.516,LHip,0.452373212,28.17419355,0.175365344
0.516,LKne,1.766969219,14.8406015,0.243963783
0.516,LAnk,0.091751345,2.020447697,0.159779614
0.525,RHip,2.195041609,29,0.226329442
0.525,RKne,1.593208092,14.74573379,0.290026247
0.525,RAnk,0.334938102,2.1,0.245176849
0.525,LHip,0.452373212,28.17419355,0.175365344
0.525,LKne,1.787687451,14.84135338,0.242454728
0.525,LAnk,0.091751345,2.020361601,0.160697888
0.533,RHip,2.195041609,29,0.226329442
0.533,RKne,1.535404624,14.76109215,0.268372703
0.533,RAnk,0.335396607,2.1,0.231511254
0.533,LHip,0.452373212,28.17419355,0.175365344
0.533,LKne,1.787687451,14.84135338,0.242454728
0.533,LAnk,0.091751345,2.020361601,0.160697888
0.542,RHip,2.235090153,29,0.226329442
0.542,RKne,1.535404624,14.76109215,0.268372703
0.542,RAnk,0.335396607,2.1,0.231511254
0.542,LHip,0.479193758,28.14322581,0.18006263
0.542,LKne,1.787687451,14.84135338,0.242454728
0.542,LAnk,0.091751345,2.020361601,0.160697888
0.55,RHip,2.235090153,29,0.226329442
0.55,RKne,1.535404624,14.76109215,0.268372703
0.55,RAnk,0.335396607,2.1,0.231511254
0.55,LHip,0.479193758,28.14322581,0.18006263
0.55,LKne,1.781767956,14.84135338,0.240945674
0.55,LAnk,0.091601913,2.020447697,0.159320478
0.559,RHip,2.235090153,29,0.226329442
0.559,RKne,1.578757225,14.74744027,0.266404199
0.559,RAnk,0.334708849,2.1,0.234726688
0.559,LHip,0.479193758,28.14322581,0.18006263
0.559,LKne,1.781767956,14.84135338,0.240945674
0.559,LAnk,0.091601913,2.020447697,0.159320478
0.568,RHip,2.275138696,29,0.223735409
0.568,RKne,1.578757225,14.74744027,0.266404199
0.568,RAnk,0.334708849,2.1,0.234726688
0.568,LHip,0.475617685,28.14322581,0.177453027
0.568,LKne,1.781767956,14.84135338,0.240945674
0.568,LAnk,0.091601913,2.020447697,0.159320478
0.576,RHip,2.275138696,29,0.223735409
0.576,RKne,1.578757225,14.74744027,0.266404199
0.576,RAnk,0.334708849,2.1,0.234726688
0.576,LHip,0.475617685,28.14322581,0.177453027
0.576,LKne,1.761049724,14.83909774,0.244969819
0.576,LAnk,0.091751345,2.020447697,0.158861341
0.585,RHip,2.275138696,29,0.223735409
0.585,RKne,1.582369942,14.74701365,0.274278215
0.585,RAnk,0.334479597,2.1,0.239549839
0.585,LHip,0.475617685,28.14322581,0.177453027
0.585,LKne,1.761049724,14.83909774,0.244969819
0.585,LAnk,0.091751345,2.020447697,0.158861341
0.593,RHip,2.290395284,29,0.226329442
0.593,RKne,1.582369942,14.74701365,0.274278215
0.593,RAnk,0.334479597,2.1,0.239549839
0.593,LHip,0.459525358,28.13290323,0.174321503
0.593,LKne,1.761049724,14.83909774,0.244969819
0.593,LAnk,0.091751345,2.020447697,0.158861341
0.603,RHip,2.290395284,29,0.226329442
0.603,RKne,1.582369942,14.74701365,0.274278215
0.603,RAnk,0.334479597,2.1,0.239549839
0.603,LHip,0.459525358,28.13290323,0.174321503
0.603,LKne,1.826164167,14.8406015,0.24195171
0.603,LAnk,0.091601913,2.02057684,0.158402204
0.611,RHip,2.290395284,29,0.226329442
0.611,RKne,1.676300578,14.74445392,0.278871391
0.611,RAnk,0.335167354,2.1,0.238745981
0.611,LHip,0.459525358,28.13290323,0.174321503
0.611,LKne,1.826164167,14.8406015,0.24195171
0.611,LAnk,0.091601913,2.02057684,0.158402204
0.62,RHip,2.286581137,29,0.23151751
0.62,RKne,1.676300578,14.74445392,0.278871391
0.62,RAnk,0.335167354,2.1,0.238745981
0.62,LHip,0.438068921,28.19483871,0.1717119
0.62,LKne,1.826164167,14.8406015,0.24195171
0.62,LAnk,0.091601913,2.02057684,0.158402204
0.628,RHip,2.286581137,29,0.23151751
0.628,RKne,1.676300578,14.74445392,0.278871391
0.628,RAnk,0.335167354,2.1,0.238745981
0.628,LHip,0.438068921,28.19483871,0.1717119
0.628,LKne,1.766969219,14.8406015,0.241448692
0.628,LAnk,0.091900777,2.020490745,0.159320478
0.636,RHip,2.286581137,29,0.23151751
0.636,RKne,1.701589595,14.7418942,0.274278215
0.636,RAnk,0.334021091,2.1,0.233118971
0.636,LHip,0.438068921,28.19483871,0.1717119
0.636,LKne,1.766969219,14.8406015,0.241448692
0.636,LAnk,0.091900777,2.020490745,0.159320478
0.646,RHip,2.309466019,28.95219124,0.236057069
0.646,RKne,1.701589595,14.7418942,0.274278215
0.646,RAnk,0.334021091,2.1,0.233118971
0.646,LHip,0.448797139,28.17419355,0.164926931
0.646,LKne,1.766969219,14.8406015,0.241448692
0.646,LAnk,0.091900777,2.020490745,0.159320478
0.654,RHip,2.309466019,28.95219124,0.236057069
0.654,RKne,1.701589595,14.7418942,0.274278215
0.654,RAnk,0.334021091,2.1,0.233118971
0.654,LHip,0.448797139,28.17419355,0.164926931
0.654,LKne,1.92679558,14.84736842,0.234909457
0.654,LAnk,0.092199641,2.020447697,0.158402204
0.663,RHip,2.309466019,28.95219124,0.236057069
0.663,RKne,1.658236994,14.74146758,0.278215223
0.663,RAnk,0.335167354,2.1,0.236334405
0.663,LHip,0.448797139,28.17419355,0.164926931
0.663,LKne,1.92679558,14.84736842,0.234909457
0.663,LAnk,0.092199641,2.020447697,0.158402204
0.671,RHip,2.296116505,29,0.251621271
0.671,RKne,1.658236994,14.74146758,0.278215223
0.671,RAnk,0.335167354,2.1,0.236334405
0.671,LHip,0.459525358,28.16387097,0.161795407
0.671,LKne,1.92679558,14.84736842,0.234909457
0.671,LAnk,0.092199641,2.020447697,0.158402204
0.68,RHip,2.296116505,29,0.251621271
0.68,RKne,1.658236994,14.74146758,0.278215223
0.68,RAnk,0.335167354,2.1,0.236334405
0.68,LHip,0.459525358,28.16387097,0.161795407
0.68,LKne,1.870560379,14.84887218,0.236418511
0.68,LAnk,0.092349074,2.020490745,0.158402204
0.689,RHip,2.296116505,29,0.251621271
0.689,RKne,1.625722543,14.7418942,0.289370079
0.689,RAnk,0.334708849,2.1,0.240353698
0.689,LHip,0.459525358,28.16387097,0.161795407
0.689,LKne,1.870560379,14.84887218,0.236418511
0.689,LAnk,0.092349074,2.020490745,0.158402204
0.698,RHip,2.278952843,29,0.26459144
0.698,RKne,1.625722543,14.7418942,0.289370079
0.698,RAnk,0.334708849,2.1,0.240353698
0.698,LHip,0.493498049,28.23612903,0.162317328
0.698,LKne,1.870560379,14.84887218,0.236418511
0.698,LAnk,0.092349074,2.020490745,0.158402204
0.706,RHip,2.278952843,29,0.26459144
0.706,RKne,1.625722543,14.7418942,0.289370079
0.706,RAnk,0.334708849,2.1,0.240353698
0.706,LHip,0.493498049,28.23612903,0.162317328
0.706,LKne,1.882399369,14.85112782,0.23943662
0.706,LAnk,0.092349074,2.020447697,0.158861341
0.715,RHip,2.278952843,29,0.26459144
0.715,RKne,1.564306358,14.74488055,0.291994751
0.715,RAnk,0.334479597,2.1,0.236334405
0.715,LHip,0.493498049,28.23612903,0.162317328
0.715,LKne,1.882399369,14.85112782,0.23943662
0.715,LAnk,0.092349074,2.020447697,0.158861341
0.723,RHip,2.248439667,29,0.250972763
0.723,RKne,1.564306358,14.74488055,0.291994751
0.723,RAnk,0.334479597,2.1,0.236334405
0.723,LHip,0.48813394,28.18451613,0.171189979
0.723,LKne,1.882399369,14.85112782,0.23943662
0.723,LAnk,0.092349074,2.020447697,0.158861341
0.733,RHip,2.248439667,29,0.250972763
0.733,RKne,1.564306358,14.74488055,0.291994751
0.733,RAnk,0.334479597,2.1,0.236334405
0.733,LHip,0.48813394,28.18451613,0.171189979
0.733,LKne,1.858721389,14.84736842,0.238430584
0.733,LAnk,0.092647938,2.020404649,0.160238751
0.741,RHip,2.248439667,29,0.250972763
0.741,RKne,1.553468208,14.74274744,0.303805774
0.741,RAnk,0.334479597,2.1,0.242765273
0.741,LHip,0.48813394,28.18451613,0.171189979
0.741,LKne,1.858721389,14.84736842,0.238430584
0.741,LAnk,0.092647938,2.020404649,0.160238751
0.749,RHip,2.214112344,29,0.26459144
0.749,RKne,1.553468208,14.74274744,0.303805774
0.749,RAnk,0.334479597,2.1,0.242765273
0.749,LHip,0.455949285,28.40129032,0.172755741
0.749,LKne,1.858721389,14.84736842,0.238430584
0.749,LAnk,0.092647938,2.020404649,0.160238751
0.758,RHip,2.214112344,29,0.26459144
0.758,RKne,1.553468208,14.74274744,0.303805774
0.758,RAnk,0.334479597,2.1,0.242765273
0.758,LHip,0.455949285,28.40129032,0.172755741
0.758,LKne,1.953433307,14.85864662,0.230382294
0.758,LAnk,0.092946802,2.020447697,0.158402204
0.766,RHip,2.214112344,29,0.26459144
0.766,RKne,1.423410405,14.73848123,0.295275591
0.766,RAnk,0.334479597,2.1,0.240353698
0.766,LHip,0.455949285,28.40129032,0.172755741
0.766,LKne,1.953433307,14.85864662,0.230382294
0.766,LAnk,0.092946802,2.020447697,0.158402204
0.776,RHip,2.154993065,28.87250996,0.258106355
0.776,RKne,1.423410405,14.73848123,0.295275591
0.776,RAnk,0.334479597,2.1,0.240353698
0.776,LHip,0.414824447,28.20516129,0.174321503
0.776,LKne,1.953433307,14.85864662,0.230382294
0.776,LAnk,0.092946802,2.020447697,0.158402204
0.784,RHip,2.154993065,28.87250996,0.258106355
0.784,RKne,1.423410405,14.73848123,0.295275591
0.784,RAnk,0.334479597,2.1,0.240353698
0.784,LHip,0.414824447,28.20516129,0.174321503
0.784,LKne,1.772888713,14.84586466,0.22082495
0.784,LAnk,0.092946802,2.02057684,0.156565657
0.793,RHip,2.154993065,28.87250996,0.258106355
0.793,RKne,1.365606936,14.74573379,0.275590551
0.793,RAnk,0.334479597,2.1,0.233118971
0.793,LHip,0.414824447,28.20516129,0.174321503
0.793,LKne,1.772888713,14.84586466,0.22082495
0.793,LAnk,0.092946802,2.02057684,0.156565657
0.801,RHip,2.160714286,28.98406375,0.249675746
0.801,RKne,1.365606936,14.74573379,0.275590551
0.801,RAnk,0.334479597,2.1,0.233118971
0.801,LHip,0.361183355,28.02967742,0.151356994
0.801,LKne,1.772888713,14.84586466,0.22082495
0.801,LAnk,0.092946802,2.02057684,0.156565657
0.811,RHip,2.160714286,28.98406375,0.249675746
0.811,RKne,1.365606936,14.74573379,0.275590551
0.811,RAnk,0.334479597,2.1,0.233118971
0.811,LHip,0.361183355,28.02967742,0.151356994
0.811,LKne,1.731452249,14.83609023,0.229376258
0.811,LAnk,0.092946802,2.020404649,0.158861341
0.819,RHip,2.160714286,28.98406375,0.249675746
0.819,RKne,1.401734104,14.74232082,0.293963255
0.819,RAnk,0.334250344,2.1,0.241961415
0.819,LHip,0.361183355,28.02967742,0.151356994
0.819,LKne,1.731452249,14.83609023,0.229376258
0.819,LAnk,0.092946802,2.020404649,0.158861341
0.828,RHip,2.216019417,28.90438247,0.250324254
0.828,RKne,1.401734104,14.74232082,0.293963255
0.828,RAnk,0.334250344,2.1,0.241961415
0.828,LHip,0.359395319,28.15354839,0.177453027
0.828,LKne,1.731452249,14.83609023,0.229376258
0.828,LAnk,0.092946802,2.020404649,0.158861341
0.836,RHip,2.216019417,28.90438247,0.250324254
0.836,RKne,1.401734104,14.74232082,0.293963255
0.836,RAnk,0.334250344,2.1,0.241961415
0.836,LHip,0.359395319,28.15354839,0.177453027
0.836,LKne,1.870560379,14.84962406,0.23138833
0.836,LAnk,0.09279737,2.020835127,0.154729109
0.845,RHip,2.216019417,28.90438247,0.250324254
0.845,RKne,1.123554913,14.7418942,0.317585302
0.845,RAnk,0.334250344,2.1,0.241961415
0.845,LHip,0.359395319,28.15354839,0.177453027
0.845,LKne,1.870560379,14.84962406,0.23138833
0.845,LAnk,0.09279737,2.020835127,0.154729109
0.854,RHip,2.259882108,28.93625498,0.261348898
0.854,RKne,1.123554913,14.7418942,0.317585302
0.854,RAnk,0.334250344,2.1,0.241961415
0.854,LHip,0.311118336,28.29806452,0.158663883
0.854,LKne,1.870560379,14.84962406,0.23138833
0.854,LAnk,0.09279737,2.020835127,0.154729109
0.863,RHip,2.259882108,28.93625498,0.261348898
0.863,RKne,1.123554913,14.7418942,0.317585302
0.863,RAnk,0.334250344,2.1,0.241961415
0.863,LHip,0.311118336,28.29806452,0.158663883
0.863,LKne,1.932715075,14.85488722,0.242957746
0.863,LAnk,0.09279737,2.020705984,0.155647383
0.871,RHip,2.259882108,28.93625498,0.261348898
0.871,RKne,1.325867052,14.73890785,0.30839895
0.871,RAnk,0.334479597,2.1,0.240353698
0.871,LHip,0.311118336,28.29806452,0.158663883
0.871,LKne,1.932715075,14.85488722,0.242957746
0.871,LAnk,0.09279737,2.020705984,0.155647383
0.88,RHip,2.280859917,28.74501992,0.269130999
0.88,RKne,1.325867052,14.73890785,0.30839895
0.88,RAnk,0.334479597,2.1,0.240353698
0.88,LHip,0.334362809,28.0916129,0.186847599
0.88,LKne,1.932715075,14.85488722,0.242957746
0.88,LAnk,0.09279737,2.020705984,0.155647383
0.888,RHip,2.280859917,28.74501992,0.269130999
0.888,RKne,1.325867052,14.73890785,0.30839895
0.888,RAnk,0.334479597,2.1,0.240353698
0.888,LHip,0.334362809,28.0916129,0.186847599
0.888,LKne,2.154696133,14.83909774,0.262575453
0.888,LAnk,0.09279737,2.020835127,0.154729109
0.898,RHip,2.280859917,28.74501992,0.269130999
0.898,RKne,1.318641618,14.74061433,0.301181102
0.898,RAnk,0.335167354,2.1,0.234726688
0.898,LHip,0.334362809,28.0916129,0.186847599
0.898,LKne,2.154696133,14.83909774,0.262575453
0.898,LAnk,0.09279737,2.020835127,0.154729109
0.907,RHip,2.338072122,28.66533865,0.284695201
0.907,RKne,1.318641618,14.74061433,0.301181102
0.907,RAnk,0.335167354,2.1,0.234726688
0.907,LHip,0.345091027,28.01935484,0.196242171
0.907,LKne,2.154696133,14.83909774,0.262575453
0.907,LAnk,0.09279737,2.020835127,0.154729109
0.915,RHip,2.338072122,28.66533865,0.284695201
0.915,RKne,1.318641618,14.74061433,0.301181102
0.915,RAnk,0.335167354,2.1,0.234726688
0.915,LHip,0.345091027,28.01935484,0.196242171
0.915,LKne,2.246448303,14.86691729,0.284708249
0.915,LAnk,0.092647938,2.020921223,0.155188246
0.924,RHip,2.338072122,28.66533865,0.284695201
0.924,RKne,1.307803468,14.74573379,0.311023622
0.924,RAnk,0.335167354,2.1,0.227491961
0.924,LHip,0.345091027,28.01935484,0.196242171
0.924,LKne,2.246448303,14.86691729,0.284708249
0.924,LAnk,0.092647938,2.020921223,0.155188246
0.932,RHip,2.380027739,28.52191235,0.303501946
0.932,RKne,1.307803468,14.74573379,0.311023622
0.932,RAnk,0.335167354,2.1,0.227491961
0.932,LHip,0.447009103,27.35870968,0.241127349
0.932,LKne,2.246448303,14.86691729,0.284708249
0.932,LAnk,0.092647938,2.020921223,0.155188246
0.942,RHip,2.380027739,28.52191235,0.303501946
0.942,RKne,1.307803468,14.74573379,0.311023622
0.942,RAnk,0.335167354,2.1,0.227491961
0.942,LHip,0.447009103,27.35870968,0.241127349
0.942,LKne,2.625295975,14.87819549,0.333501006
0.942,LAnk,0.093096234,2.02018941,0.162993572
0.95,RHip,2.380027739,28.52191235,0.303501946
0.95,RKne,0.910404624,14.72397611,0.339238845
0.95,RAnk,0.33562586,2.1,0.235530547
0.95,LHip,0.447009103,27.35870968,0.241127349
0.95,LKne,2.625295975,14.87819549,0.333501006
0.95,LAnk,0.093096234,2.02018941,0.162993572
0.959,RHip,2.214112344,27.7250996,0.285343709
0.959,RKne,0.910404624,14.72397611,0.339238845
0.959,RAnk,0.33562586,2.1,0.235530547
0.959,LHip,0.759915475,26.57419355,0.206158664
0.959,LKne,2.625295975,14.87819549,0.333501006
0.959,LAnk,0.093096234,2.02018941,0.162993572
0.968,RHip,2.214112344,27.7250996,0.285343709
0.968,RKne,0.910404624,14.72397611,0.339238845
0.968,RAnk,0.33562586,2.1,0.235530547
0.968,LHip,0.759915475,26.57419355,0.206158664
0.968,LKne,2.50394633,14.83233083,0.29527163
0.968,LAnk,0.09279737,2.021523892,0.142791552
0.976,RHip,2.214112344,27.7250996,0.285343709
0.976,RKne,0.621387283,14.721843,0.374671916
0.976,RAnk,0.333333333,2.099868421,0.258038585
0.976,LHip,0.759915475,26.57419355,0.206158664
0.976,LKne,2.50394633,14.83233083,0.29527163
0.976,LAnk,0.09279737,2.021523892,0.142791552
0.986,RHip,1.84795423,28.07569721,0.230220493
0.986,RKne,0.621387283,14.721843,0.374671916
0.986,RAnk,0.333333333,2.099868421,0.258038585
0.986,LHip,1.26056567,25.64516129,0.194154489
0.986,LKne,2.50394633,14.83233083,0.29527163
0.986,LAnk,0.09279737,2.021523892,0.142791552
0.995,RHip,1.84795423,28.07569721,0.230220493
0.995,RKne,0.621387283,14.721843,0.374671916
0.995,RAnk,0.333333333,2.099868421,0.258038585
0.995,LHip,1.26056567,25.64516129,0.194154489
0.995,LKne,1.60418311,14.82481203,0.290241449
0.995,LAnk,0.091303048,2.020662936,0.162534435
1.003,RHip,1.84795423,28.07569721,0.230220493
1.003,RKne,1.365606936,14.72866894,0.341207349
1.003,RAnk,0.334479597,2.1,0.242765273
1.003,LHip,1.26056567,25.64516129,0.194154489
1.003,LKne,1.60418311,14.82481203,0.290241449
1.003,LAnk,0.091303048,2.020662936,0.162534435
1.012,RHip,1.563800277,28.26693227,0.285992218
1.012,RKne,1.365606936,14.72866894,0.341207349
1.012,RAnk,0.334479597,2.1,0.242765273
1.012,LHip,0.972691808,26.61548387,0.305845511
1.012,LKne,1.60418311,14.82481203,0.290241449
1.012,LAnk,0.091303048,2.020662936,0.162534435
1.021,RHip,1.563800277,28.26693227,0.285992218
1.021,RKne,1.365606936,14.72866894,0.341207349
1.021,RAnk,0.334479597,2.1,0.242765273
1.021,LHip,0.972691808,26.61548387,0.305845511
1.021,LKne,1.645619574,14.8,0.305331992
1.021,LAnk,0.093395099,2.019199311,0.181818182
1.031,RHip,1.563800277,28.26693227,0.285992218
1.031,RKne,1.000722543,14.71800341,0.32808399
1.031,RAnk,0.334250344,2.1,0.225884244
1.031,LHip,0.972691808,26.61548387,0.305845511
1.031,LKne,1.645619574,14.8,0.305331992
1.031,LAnk,0.093395099,2.019199311,0.181818182
1.04,RHip,1.348300971,26.4501992,0.278210117
1.04,RKne,1.000722543,14.71800341,0.32808399
1.04,RAnk,0.334250344,2.1,0.225884244
1.04,LHip,0.877925878,27.76129032,0.113778706
1.04,LKne,1.645619574,14.8,0.305331992
1.04,LAnk,0.093395099,2.019199311,0.181818182
1.048,RHip,1.348300971,26.4501992,0.278210117
1.048,RKne,1.000722543,14.71800341,0.32808399
1.048,RAnk,0.334250344,2.1,0.225884244
1.048,LHip,0.877925878,27.76129032,0.113778706
1.048,LKne,1.101026046,14.7556391,0.222837022
1.048,LAnk,0.090854752,2.017649591,0.198347107
1.057,RHip,1.348300971,26.4501992,0.278210117
1.057,RKne,1.000722543,14.7197099,0.273622047
1.057,RAnk,0.334938102,2.1,0.209807074
1.057,LHip,0.877925878,27.76129032,0.113778706
1.057,LKne,1.101026046,14.7556391,0.222837022
1.057,LAnk,0.090854752,2.017649591,0.198347107
1.067,RHip,1.481796117,26.51394422,0.293125811
1.067,RKne,1.000722543,14.7197099,0.273622047
1.067,RAnk,0.334938102,2.1,0.209807074
1.067,LHip,0.598992198,26.57419355,0.227557411
1.067,LKne,1.101026046,14.7556391,0.222837022
1.067,LAnk,0.090854752,2.017649591,0.198347107
1.076,RHip,1.481796117,26.51394422,0.293125811
1.076,RKne,1.000722543,14.7197099,0.273622047
1.076,RAnk,0.334938102,2.1,0.209807074
1.076,LHip,0.598992198,26.57419355,0.227557411
1.076,LKne,0.580110497,14.65263158,0.068410463
1.076,LAnk,0.087417812,2.022040465,0.137741047
1.085,RHip,1.481796117,26.51394422,0.293125811
1.085,RKne,1.976156069,14.72952218,0.186351706
1.085,RAnk,0.33998166,2.1,0.166398714
1.085,LHip,0.598992198,26.57419355,0.227557411
1.085,LKne,0.580110497,14.65263158,0.068410463
1.085,LAnk,0.087417812,2.022040465,0.137741047
1.094,RHip,1.91851595,28.07569721,0.151750973
1.094,RKne,1.976156069,14.72952218,0.186351706
1.094,RAnk,0.33998166,2.1,0.166398714
1.094,LHip,0.522106632,26.74967742,0.100730689
1.094,LKne,0.580110497,14.65263158,0.068410463
1.094,LAnk,0.087417812,2.022040465,0.137741047
1.102,RHip,1.91851595,28.07569721,0.151750973
1.102,RKne,1.976156069,14.72952218,0.186351706
1.102,RAnk,0.33998166,2.1,0.166398714
1.102,LHip,0.522106632,26.74967742,0.100730689
1.102,LKne,1.399960537,14.81278195,0.084004024
1.102,LAnk,0.089659295,2.023116659,0.12855831
1.112,RHip,1.91851595,28.07569721,0.151750973
1.112,RKne,2.770953757,14.76365188,0.157480315
1.112,RAnk,0.338606144,2.1,0.205787781
1.112,LHip,0.522106632,26.74967742,0.100730689
1.112,LKne,1.399960537,14.81278195,0.084004024
1.112,LAnk,0.089659295,2.023116659,0.12855831
1.121,RHip,2.128294036,27.58167331,0.11997406
1.121,RKne,2.770953757,14.76365188,0.157480315
1.121,RAnk,0.338606144,2.1,0.205787781
1.121,LHip,1.208712614,25.07741935,0.073590814
